/* DATA DESCRIPTION:
Citation:	de Beaulieu, Jacques-Louis (2010): Pollen profile GPILXX, La Grande Pile, France. European Pollen Database (EPD), PANGAEA, https://doi.org/10.1594/PANGAEA.739275
	Sanguisorba officinalis [#] (San.o) * PI: de Beaulieu, Jacques-Louis (jacques-louis.de-beaulieu@univ-cezanne.fr) * COMMENT: Sanguisorba officinalis
	Saxifraga [#] (Sax) * PI: de Beaulieu, Jacques-Louis (jacques-louis.de-beaulieu@univ-cezanne.fr) * COMMENT: Saxifraga
	Scrophularia [#] (Scr) * PI: de Beaulieu, Jacques-Louis (jacques-louis.de-beaulieu@univ-cezanne.fr) * COMMENT: Scrophularia-type
	Selaginella [#] (Sel) * PI: de Beaulieu, Jacques-Louis (jacques-louis.de-beaulieu@univ-cezanne.fr) * COMMENT: Selaginella
	Sphagnum [#] (Sph) * PI: de Beaulieu, Jacques-Louis (jacques-louis.de-beaulieu@univ-cezanne.fr) * COMMENT: Sphagnum
	Taxus [#] (Tax) * PI: de Beaulieu, Jacques-Louis (jacques-louis.de-beaulieu@univ-cezanne.fr) * COMMENT: Taxus baccata
	Thalictrum [#] (Tha) * PI: de Beaulieu, Jacques-Louis (jacques-louis.de-beaulieu@univ-cezanne.fr) * COMMENT: Thalictrum
	Tilia [#] (Til) * PI: de Beaulieu, Jacques-Louis (jacques-louis.de-beaulieu@univ-cezanne.fr) * COMMENT: Tilia
	Spores, trilete [#] (trilete spores) * PI: de Beaulieu, Jacques-Louis (jacques-louis.de-beaulieu@univ-cezanne.fr) * COMMENT: Trilete spore(s)
	Typha angustifolia/Sparganium [#] (Typ.a/Sp) * PI: de Beaulieu, Jacques-Louis (jacques-louis.de-beaulieu@univ-cezanne.fr) * COMMENT: Sparganium-type
	Ulmus [#] (Ulm) * PI: de Beaulieu, Jacques-Louis (jacques-louis.de-beaulieu@univ-cezanne.fr) * COMMENT: Ulmus
	Umbelliferae [#] (Umb) * PI: de Beaulieu, Jacques-Louis (jacques-louis.de-beaulieu@univ-cezanne.fr) * COMMENT: Umbelliferae
	Valeriana [#] (Val) * PI: de Beaulieu, Jacques-Louis (jacques-louis.de-beaulieu@univ-cezanne.fr) * COMMENT: Valeriana
	Varia [#] (Varia) * PI: de Beaulieu, Jacques-Louis (jacques-louis.de-beaulieu@univ-cezanne.fr) * COMMENT: Indeterminable: unknown
	Vitis [#] (Vts) * PI: de Beaulieu, Jacques-Louis (jacques-louis.de-beaulieu@univ-cezanne.fr) * COMMENT: Vitis
License:	Creative Commons Attribution-NonCommercial 3.0 Unported (CC-BY-NC-3.0) (URI: https://creativecommons.org/licenses/by-nc/3.0/)
Size:	36210 data points
*/
Depth sed [m]	Investigator	Abi [#]	Ace [#]	Ali [#]	Aln [#]	Arm [#]	Art [#]	Bet [#]	Borae [#]	Bot [#]	Brk [#]	Bux [#]	Cal.v [#]	Camae [#]	Car [#]	Cphae [#]	Ced [#]	Cen [#]	Cheae [#]	Asteroideae [#]	Cicoid [#]	Cor [#]	Craae [#]	Cru [#]	Cypae [#]	Dipae [#]	Eph [#]	Eriae [#]	Fag [#]	Flp [#]	Frx [#]	Gen [#]	Graae [#]	Hed [#]	Hel [#]	Hpp [#]	Ile [#]	Iso [#]	Jun [#]	Lab [#]	Leg [#]	Lem [#]	Lilae [#]	Lyc [#]	Mey.t [#]	Mer [#]	Mon.s [#]	Myo [#]	Nym [#]	Osm.r [#]	Pic [#]	Pin [#]	Pla [#]	Pla.l [#]	Pol [#]	Pol.a [#]	Pol.b [#]	Ppd [#]	Pop [#]	Pot [#]	Que.i [#]	Que.r-T [#]	Ranae [#]	Ran.Sg.B [#]	Rha [#]	Rosae [#]	Rubae [#]	Rum [#]	Sal [#]	San.m [#]	San.o [#]	Sax [#]	Scr [#]	Sel [#]	Sph [#]	Tax [#]	Tha [#]	Til [#]	trilete spores [#]	Typ.a/Sp [#]	Ulm [#]	Umb [#]	Val [#]	Varia [#]	Vts [#]
3.92	Jacques-Louis de Beaulieu	2	0	0	41	0	0	5	0	0	0	0	8	0	2	0	0	0	0	0	0	20	0	0	1	0	0	2	60	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0
3.95	Jacques-Louis de Beaulieu	3	0	0	28	0	0	15	0	0	0	0	2	0	3	0	0	0	0	0	0	47	0	0	1	0	0	1	87	1	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0
3.97	Jacques-Louis de Beaulieu	0	0	0	7	0	1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	6	0	0	2	4	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	1	0	4	0	0	0	0	12	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	1	11	2	0	0	0
4.00	Jacques-Louis de Beaulieu	0	0	0	0	0	4	60	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	2	0	0	0	11	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	43	0	0	0	0	0	0	1	0	0	10	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	4	2	0	0	0
4.02	Jacques-Louis de Beaulieu	0	0	0	0	0	11	110	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	6	0	0	44	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	3	5	0	1	0	0	0	0	0	0	0	0	2	0	3	0	1	0
4.05	Jacques-Louis de Beaulieu	0	0	0	2	0	10	94	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	3	0	0	20	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	73	0	0	0	0	0	0	0	5	0	0	0	0	0	0	2	3	3	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0
4.07	Jacques-Louis de Beaulieu	0	0	0	0	0	4	100	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	10	0	0	0	1	8	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	80	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	3	1	0	0
4.10	Jacques-Louis de Beaulieu	0	0	0	0	0	13	155	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	6	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	80	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	1	2	0	1	0	0	0	0	0	0	0	0	1	0	2	1	0	0
4.17	Jacques-Louis de Beaulieu	0	0	0	0	0	13	131	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	6	0	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	44	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0
4.20	Jacques-Louis de Beaulieu	0	0	0	0	0	8	112	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	4	0	0	0	0	10	0	0	35	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	30	0	0	0	0	0	0	4	0	0	0	1	0	0	1	0	2	7	1	1	0	0	0	0	0	0	0	0	0	0	2	0	2	0
4.22	Jacques-Louis de Beaulieu	0	0	0	0	0	11	150	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	1	0	0	0	13	0	0	30	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
4.25	Jacques-Louis de Beaulieu	0	0	0	0	0	8	150	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	2	0	0	0	0	6	0	1	44	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	35	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	5	2	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0
4.27	Jacques-Louis de Beaulieu	0	0	0	0	0	10	150	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	6	0	0	0	0	7	0	1	37	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	1	0	0	30	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	6	1	0	0	0	0	0	0	0	0	0	0	0	2	1	4	0
4.30	Jacques-Louis de Beaulieu	0	0	0	0	0	7	120	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	8	0	0	50	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	1	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
4.32	Jacques-Louis de Beaulieu	0	0	0	0	0	15	120	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	6	0	0	43	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	17	1	0	0	0	0	0	10	1	0	0	1	0	0	0	2	2	5	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0
4.35	Jacques-Louis de Beaulieu	0	0	0	0	0	17	91	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	6	0	0	0	0	1	0	0	36	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	25	0	0	0	0	1	0	10	0	0	2	0	0	0	1	0	5	6	2	1	0	0	0	0	0	1	0	0	0	1	3	0	1	0
4.37	Jacques-Louis de Beaulieu	0	0	0	0	0	15	86	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	2	0	0	0	0	5	0	1	50	0	1	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	2	0	0	0	0	0	0	1	2	4	6	2	1	0	0	0	0	0	2	0	0	0	0	3	0	3	0
4.40	Jacques-Louis de Beaulieu	0	0	0	0	0	16	70	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	1	0	1	0	1	0	0	51	0	1	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	1	0	2	0	0	0	0	0	0	3	1	2	5	1	0	0	0	0	0	0	4	0	0	1	0	2	0	0	0
4.42	Jacques-Louis de Beaulieu	0	0	0	0	0	10	54	0	0	0	0	0	0	0	0	0	0	1	4	1	0	0	0	4	0	0	0	0	1	0	0	62	0	0	0	0	0	13	0	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0	1	0	2	0	0	1	1	0	0	0	1	1	10	0	1	0	0	0	0	0	1	0	0	1	0	4	0	0	0
4.45	Jacques-Louis de Beaulieu	0	0	0	0	0	15	46	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	3	1	0	0	0	0	0	0	65	0	1	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	2	9	1	0	0	0	0	0	0	1	0	0	0	0	3	1	0	0
4.47	Jacques-Louis de Beaulieu	0	0	0	0	0	14	72	0	0	0	0	0	0	0	0	0	1	1	3	1	0	0	0	6	0	0	0	0	1	0	0	77	0	1	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	7	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	2	3	0	2	1	0	0	0	0	1	0	0	1	0	6	0	0	0
4.50	Jacques-Louis de Beaulieu	0	0	0	0	0	11	60	0	0	0	0	0	0	0	1	0	0	1	2	2	0	0	0	2	0	0	0	0	1	0	0	77	0	2	0	0	0	16	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	3	0	0	1	0	0	0	0	1	2	13	0	0	0	0	0	0	0	2	0	0	3	0	3	0	0	0
4.52	Jacques-Louis de Beaulieu	0	0	0	0	0	17	57	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	9	0	0	0	0	2	0	0	75	0	0	1	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	2	0	0	0	0	4	0	1	1	6	9	0	0	1	0	0	0	0	0	0	1	0	0	4	0	0	0
4.55	Jacques-Louis de Beaulieu	0	0	0	0	0	15	36	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	0	7	0	0	0	0	0	0	0	75	0	0	1	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	8	0	0	0	3	4	8	0	1	0	1	0	0	0	1	0	0	0	0	4	0	2	0
4.57	Jacques-Louis de Beaulieu	0	0	0	0	0	20	47	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	6	1	0	0	0	0	0	0	117	0	0	1	0	0	18	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	7	0	0	0	2	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
4.60	Jacques-Louis de Beaulieu	0	0	0	0	0	30	24	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	2	1	0	0	0	0	1	0	1	68	0	4	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	33	0	2	3	3	5	0	0	0	0	0	0	0	1	0	0	1	0	3	1	1	0
4.62	Jacques-Louis de Beaulieu	0	0	0	0	1	40	26	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	8	0	0	0	0	0	0	0	58	0	5	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	1	0	0	0	0	0	0	55	0	5	0	4	4	0	0	0	0	0	0	0	6	0	0	0	0	2	1	0	0
4.67	Jacques-Louis de Beaulieu	0	0	0	0	1	46	28	0	0	0	0	0	2	0	1	0	0	4	4	1	0	0	1	9	1	1	0	0	0	0	0	75	0	13	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	24	0	3	0	8	1	0	0	1	0	0	0	0	8	0	0	0	0	2	0	0	0
4.70	Jacques-Louis de Beaulieu	0	0	0	0	0	26	5	0	0	0	0	0	0	0	1	0	0	4	0	2	0	0	1	4	0	0	0	0	0	0	0	54	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	1	0	50	0	1	1	6	1	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0
4.72	Jacques-Louis de Beaulieu	0	0	0	0	1	27	3	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	5	0	0	0	0	0	0	0	27	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	72	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	1	0
